subject_id,treatment,outcome,prediction,logit_yes,logit_no,prob_yes,date,rct_id,model_family,model_version,model_size,model_id,fine_tuned,ft_base_model,ft_corpus,lora_r,lora_alpha,lora_dropout,lora_target_modules,train_epochs,train_batch_size,train_grad_accum_steps,train_effective_batch_size,train_lr,train_lr_scheduler,train_warmup_ratio,train_max_grad_norm,train_weight_decay,train_optimizer,train_precision,train_max_seq_length,train_seed,infer_precision,infer_batch_size,infer_max_seq_length,infer_temperature,infer_max_tokens
1421,High Cash,No,Thank,-1.328125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1423,High Cash,No,OK,-1.359375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1424,High Cash,No,Yes,-1.2734375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1425,High Cash,Yes,Have,-1.25,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1426,High Cash,Yes,[,-1.1953125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1427,Placebo,No,Yes,-1.2421875,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1429,Low Cash,No,Please,-1.3359375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1430,Low Cash,No,Yes,-1.3515625,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1434,Low Cash,No,Hello,-1.34375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1437,Low Cash,No,Yes,-1.359375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1440,CDC Health,No,Have,-1.21875,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1441,Placebo,No,Thank,-1.21875,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1444,CDC Health,No,We,-1.1953125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1445,CDC Health,No,Please,-1.25,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1447,CDC Health,No,I,-1.28125,-3.03125,0.8519528019683106,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1449,CDC Health,No,[,-1.3046875,-3.046875,0.8509647055213694,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1455,CDC Health,No,Yes,-1.1484375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1456,CDC Health,No,The,-1.28125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1457,CDC Health,No,Yes,-1.0703125,-3.1875,0.8925625233915799,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1458,CDC Health,No,Yes,-1.25,-3.0,0.8519528019683105,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1459,CDC Health,No,[,-1.25,-2.875,0.8354835371034369,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1460,CDC Health,No,Thank,-1.140625,-3.140625,0.8807970779778824,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1462,CDC Health,No,[,-1.296875,-3.046875,0.8519528019683105,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1464,CDC Health,No,No,-1.4375,-2.9375,0.8175744761936437,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1477,Low Cash,No,Are,-1.3359375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1478,Low Cash,No,Sorry,-1.4140625,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1483,Low Cash,No,[,-1.34375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1488,Placebo,No,Answer,-1.2109375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1489,Placebo,No,Yes,-1.2109375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1490,Placebo,No,[,-1.140625,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1492,Placebo,No,Yes,-1.2734375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1493,Low Cash,No,[Y,-1.359375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1495,Low Cash,Yes,[,-1.2578125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1497,Low Cash,Yes,Have,-1.359375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1504,Placebo,Yes,Yes,-1.25,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1505,Placebo,Yes,Yes,-1.25,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1521,Low Cash,No,[user,-1.2578125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1522,Low Cash,Yes,Have,-1.3359375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1527,Placebo,No,Yes,-1.2109375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1546,High Cash,No,Yes,-1.34375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1551,High Cash,No,Yes,-1.34375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1552,High Cash,No,We,-1.359375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1553,High Cash,No,[,-1.328125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1557,High Cash,No,Yes,-1.4609375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1558,High Cash,No,No,-1.25,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1563,High Cash,No,Did,-1.4375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1566,High Cash,No,Thank,-1.34375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1567,Placebo,No,We,-1.25,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1570,Placebo,No,Would,-1.265625,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1571,Placebo,No,Yes,-1.25,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1573,High Cash,No,Yes,-1.3515625,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1576,High Cash,No,<,-1.3359375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1579,Placebo,No,[,-1.34375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1581,Placebo,No,[,-1.2578125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1585,High Cash,No,Have,-1.25,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1587,High Cash,No,[Y,-1.4375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1588,High Cash,No,[,-1.359375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1589,Placebo,No,[,-1.2578125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1596,CDC Health,Yes,[,-1.203125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1600,CDC Health,No,Yes,-1.25,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1601,CDC Health,Yes,Have,-1.2265625,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
1603,Placebo,Yes,[,-1.2578125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
